id,log_id,exercise_id,set_number,time_seconds,reps_completed,weight_kg
1840,137,71,8,,10.0,47.5
1842,138,31,1,30.0,,
1844,138,13,2,,8.0,65.0
1846,138,26,3,45.0,,
1848,138,80,4,60.0,,
1850,138,6,5,60.0,,
1852,138,35,6,60.0,,
1854,138,135,7,,8.0,62.5
1856,138,113,8,30.0,,
1858,139,146,1,,8.0,25.0
1860,139,142,2,,12.0,45.0
1862,139,72,3,,8.0,42.5
1864,139,123,4,45.0,,
1866,139,13,5,,8.0,67.5
1868,139,85,6,,10.0,25.0
1870,139,25,7,30.0,,
1872,139,6,8,30.0,,
1874,140,140,1,60.0,,
1876,140,108,2,30.0,,
1878,140,9,3,30.0,,
1880,140,133,4,30.0,,
1882,140,13,5,,10.0,67.5
1884,140,22,6,30.0,,
1886,140,78,7,45.0,,
1888,141,44,1,60.0,,
1890,141,134,2,60.0,,
1892,141,60,3,60.0,,
1894,141,33,4,,12.0,72.5
1896,141,136,5,60.0,,
1898,142,1,1,60.0,,
1900,142,27,2,60.0,,
1902,142,92,3,60.0,,
1904,142,142,4,,12.0,47.5
1906,142,80,5,45.0,,
1908,142,2,6,60.0,,
1910,142,35,7,45.0,,
1912,142,141,8,30.0,,
1914,143,44,1,45.0,,
1916,143,125,2,60.0,,
1918,143,115,3,45.0,,
1920,143,54,4,60.0,,
1922,143,137,5,30.0,,
1924,144,6,1,60.0,,
1926,144,140,2,30.0,,
1928,144,16,3,60.0,,
1930,144,70,4,60.0,,
1932,144,148,5,60.0,,
1934,144,48,6,,10.0,42.5
1936,144,21,7,30.0,,
1938,144,108,8,60.0,,
1940,145,16,1,45.0,,
1942,145,15,2,45.0,,
1944,145,80,3,30.0,,
1946,145,113,4,30.0,,
1948,145,129,5,60.0,,
1950,146,6,1,45.0,,
1952,146,75,2,60.0,,
1954,146,16,3,45.0,,
1956,146,80,4,60.0,,
1958,146,26,5,60.0,,
1960,146,50,6,45.0,,
1962,147,6,1,45.0,,
1964,147,70,2,45.0,,
1966,147,72,3,,10.0,47.5
1968,147,96,4,45.0,,
1970,147,2,5,60.0,,
1972,147,12,6,30.0,,
1974,147,19,7,60.0,,
1976,148,12,1,30.0,,
1978,148,44,2,45.0,,
1980,148,16,3,30.0,,
1982,148,126,4,60.0,,
1984,148,50,5,30.0,,
1986,148,102,6,45.0,,
1988,148,10,7,30.0,,
1990,149,56,1,30.0,,
1992,149,92,2,30.0,,
1994,149,27,3,60.0,,
1996,149,25,4,30.0,,
1998,149,1,5,45.0,,
2000,149,13,6,,12.0,75.0
2002,150,13,1,,10.0,75.0
2004,150,100,2,30.0,,
2006,150,146,3,,8.0,27.5
2008,150,18,4,45.0,,
2010,150,98,5,45.0,,
2012,150,149,6,30.0,,
2014,150,104,7,60.0,,
2016,150,27,8,60.0,,
2018,151,71,1,,8.0,40.0
2020,151,84,2,45.0,,
2022,151,6,3,60.0,,
2024,151,148,4,60.0,,
2026,151,45,5,60.0,,
2028,151,141,6,30.0,,
2030,152,22,1,30.0,,
2032,152,140,2,30.0,,
2034,152,72,3,,8.0,37.5
2036,152,102,4,60.0,,
2038,152,120,5,45.0,,
2040,152,45,6,60.0,,
2042,152,115,7,45.0,,
2044,153,1,1,45.0,,
2046,153,8,2,,12.0,60.0
2048,153,26,3,30.0,,
2050,153,55,4,,12.0,50.0
2052,153,140,5,60.0,,
2054,153,13,6,,12.0,57.5
2056,153,70,7,60.0,,
2058,153,56,8,60.0,,
2060,154,115,1,30.0,,
2062,154,101,2,30.0,,
2064,154,80,3,30.0,,
2066,154,136,4,60.0,,
2068,154,78,5,45.0,,
2070,154,15,6,60.0,,
2072,155,104,1,30.0,,
2074,155,27,2,60.0,,
2076,155,85,3,,8.0,22.5
2078,155,136,4,45.0,,
2080,155,88,5,60.0,,
2082,155,92,6,60.0,,
2084,155,44,7,60.0,,
2086,156,12,1,30.0,,
2088,156,121,2,30.0,,
2090,156,1,3,30.0,,
2092,156,26,4,45.0,,
2094,156,137,5,60.0,,
2096,156,26,6,30.0,,
2098,156,135,7,,8.0,57.5
2100,157,59,1,30.0,,
2102,157,132,2,,12.0,37.5
2104,157,77,3,30.0,,
2106,157,15,4,60.0,,
2108,157,16,5,60.0,,
2110,158,59,1,60.0,,
2112,158,62,2,60.0,,
2114,158,63,3,,10.0,27.5
2116,158,143,4,30.0,,
2118,158,48,5,,8.0,37.5
2120,158,33,6,,12.0,65.0
2122,159,40,1,,8.0,42.5
2124,159,113,2,45.0,,
2126,159,88,3,30.0,,
2128,159,140,4,45.0,,
2130,159,85,5,,8.0,25.0
2132,159,77,6,30.0,,
2134,159,22,7,60.0,,
2136,159,55,8,,12.0,52.5
2138,160,10,1,60.0,,
2140,160,17,2,45.0,,
2142,160,84,3,60.0,,
2144,160,17,4,60.0,,
2146,160,75,5,30.0,,
2148,160,75,6,30.0,,
2150,161,42,1,30.0,,
2152,161,12,2,30.0,,
2154,161,62,3,30.0,,
2156,161,31,4,45.0,,
2158,161,141,5,30.0,,
2160,161,148,6,45.0,,
2162,162,98,1,45.0,,
2164,162,21,2,30.0,,
2166,162,108,3,30.0,,
2168,162,11,4,45.0,,
2170,162,80,5,30.0,,
2172,162,15,6,30.0,,
2174,162,97,7,,12.0,67.5
2176,163,102,1,45.0,,
2178,163,50,2,45.0,,
2180,163,1,3,60.0,,
2182,163,1,4,30.0,,
2184,163,26,5,45.0,,
2186,163,92,6,60.0,,
2188,163,120,7,45.0,,
2190,163,6,8,45.0,,
2192,164,33,1,,10.0,70.0
2194,164,133,2,30.0,,
2196,164,27,3,45.0,,
2198,164,135,4,,8.0,62.5
2200,164,19,5,45.0,,
2202,164,38,6,30.0,,
2204,164,92,7,45.0,,
2206,165,22,1,60.0,,
2208,165,71,2,,8.0,47.5
2210,165,97,3,,10.0,70.0
2212,165,44,4,60.0,,
2214,165,72,5,,10.0,45.0
2216,165,148,6,30.0,,
2218,165,3,7,60.0,,
2220,165,55,8,,10.0,57.5
2222,166,5,1,45.0,,
2224,166,98,2,45.0,,
2226,166,19,3,60.0,,
2228,166,89,4,30.0,,
2230,166,89,5,60.0,,
2232,166,129,6,45.0,,
2234,166,76,7,30.0,,
2236,167,71,1,,12.0,50.0
2238,167,148,2,60.0,,
2240,167,137,3,45.0,,
2242,167,38,4,30.0,,
2244,167,123,5,30.0,,
2246,167,16,6,30.0,,
2248,168,7,1,,8.0,42.5
2250,168,141,2,30.0,,
2252,168,102,3,30.0,,
2254,168,18,4,45.0,,
2256,168,88,5,60.0,,
2258,169,12,1,30.0,,
2260,169,12,2,45.0,,
2262,169,143,3,60.0,,
2264,169,63,4,,10.0,30.0
2266,169,7,5,,8.0,42.5
2268,169,98,6,30.0,,
2270,170,50,1,45.0,,
2272,170,38,2,45.0,,
2274,170,16,3,60.0,,
2276,170,80,4,30.0,,
2278,170,72,5,,12.0,47.5
2280,171,3,1,45.0,,
2282,171,75,2,60.0,,
2284,171,149,3,30.0,,
2286,171,56,4,30.0,,
2288,171,137,5,45.0,,
2290,171,45,6,30.0,,
2292,172,88,1,60.0,,
2294,172,137,2,60.0,,
2296,172,96,3,30.0,,
2298,172,89,4,30.0,,
2300,172,100,5,45.0,,
2302,173,13,1,,10.0,75.0
2304,173,54,2,60.0,,
2306,173,143,3,30.0,,
2308,173,108,4,60.0,,
2310,173,7,5,,10.0,45.0
2312,173,140,6,30.0,,
2314,173,18,7,60.0,,
2316,173,77,8,60.0,,
2318,174,115,1,45.0,,
2320,174,123,2,60.0,,
2322,174,12,3,60.0,,
2324,174,33,4,,8.0,80.0
2326,174,85,5,,8.0,30.0
2328,174,21,6,60.0,,
2330,174,136,7,45.0,,
2332,174,60,8,30.0,,
2334,175,56,1,30.0,,
2336,175,115,2,30.0,,
2338,175,96,3,45.0,,
2340,175,104,4,30.0,,
2342,175,17,5,30.0,,
2344,176,54,1,36.0,,
2346,176,71,2,,8.0,25.0
2348,176,126,3,48.0,,
2350,176,148,4,48.0,,
2352,176,54,5,24.0,,
2354,176,27,6,48.0,,
2356,177,133,1,48.0,,
2358,177,78,2,48.0,,
2360,177,141,3,48.0,,
2362,177,121,4,36.0,,
2364,177,1,5,48.0,,
2366,177,104,6,24.0,,
2368,177,62,7,36.0,,
2370,178,85,1,,10.0,12.5
2372,178,50,2,24.0,,
2374,178,3,3,24.0,,
2376,178,149,4,24.0,,
2378,178,148,5,36.0,,
2380,178,50,6,48.0,,
2382,179,70,1,36.0,,
2384,179,71,2,,8.0,25.0
2386,179,92,3,48.0,,
2388,179,25,4,48.0,,
2390,179,33,5,,8.0,37.5
2392,179,70,6,48.0,,
2394,179,77,7,36.0,,
2396,180,41,1,,8.0,20.0
2398,180,63,2,,10.0,15.0
2400,180,129,3,48.0,,
2402,180,141,4,24.0,,
2404,180,98,5,36.0,,
2406,180,8,6,,10.0,37.5
2408,180,75,7,48.0,,
2410,180,115,8,48.0,,
2412,181,70,1,24.0,,
2414,181,60,2,24.0,,
2416,181,70,3,48.0,,
2418,181,5,4,36.0,,
2420,181,77,5,24.0,,
2422,182,75,1,36.0,,
2424,182,7,2,,8.0,22.5
2426,182,78,3,48.0,,
2428,182,17,4,36.0,,
2430,182,26,5,36.0,,
2432,183,96,1,24.0,,
2434,183,45,2,48.0,,
2436,183,148,3,24.0,,
2438,183,101,4,36.0,,
2440,183,17,5,48.0,,
2442,183,72,6,,12.0,25.0
2444,183,134,7,48.0,,
2446,184,48,1,,8.0,22.5
2448,184,31,2,48.0,,
2450,184,71,3,,8.0,27.5
2452,184,3,4,24.0,,
2454,184,84,5,36.0,,
2456,184,149,6,24.0,,
2458,185,102,1,36.0,,
2460,185,113,2,48.0,,
2462,185,35,3,48.0,,
2464,185,75,4,24.0,,
2466,185,78,5,48.0,,
2468,185,121,6,24.0,,
2470,185,38,7,48.0,,
2472,186,7,1,,10.0,22.5
2474,186,80,2,24.0,,
2476,186,59,3,48.0,,
2478,186,53,4,,10.0,32.5
2480,186,17,5,24.0,,
2482,186,149,6,36.0,,
2484,186,96,7,24.0,,
2486,186,38,8,36.0,,
2488,187,148,1,48.0,,
2490,187,85,2,,10.0,15.0
2492,187,54,3,48.0,,
2494,187,22,4,36.0,,
2496,187,42,5,48.0,,
2498,187,143,6,24.0,,
2500,187,96,7,36.0,,
2502,188,1,1,24.0,,
2504,188,16,2,24.0,,
2506,188,89,3,36.0,,
2508,188,104,4,24.0,,
2510,188,132,5,,10.0,25.0
2512,189,26,1,24.0,,
2514,189,40,2,,8.0,27.5
2516,189,125,3,24.0,,
2518,189,133,4,48.0,,
2520,189,149,5,36.0,,
2522,189,102,6,24.0,,
2524,189,12,7,36.0,,
2526,189,85,8,,12.0,15.0
2528,190,115,1,36.0,,
2530,190,27,2,24.0,,
2532,190,141,3,36.0,,
2534,190,134,4,36.0,,
2536,190,142,5,,10.0,27.5
2538,190,18,6,24.0,,
2540,190,27,7,24.0,,
2542,190,18,8,36.0,,
2544,191,38,1,48.0,,
2546,191,98,2,36.0,,
2548,191,21,3,24.0,,
2550,191,27,4,36.0,,
2552,191,10,5,24.0,,
2554,191,88,6,36.0,,
2556,191,146,7,,8.0,15.0
2558,192,9,1,24.0,,
2560,192,146,2,,10.0,15.0
2562,192,54,3,48.0,,
2564,192,7,4,,12.0,25.0
2566,192,89,5,24.0,,
2568,192,3,6,24.0,,
2570,193,7,1,,10.0,25.0
2572,193,11,2,48.0,,
2574,193,113,3,24.0,,
2576,193,32,4,,10.0,17.5
2578,193,89,5,48.0,,
2580,193,78,6,36.0,,
2582,193,115,7,36.0,,
2584,193,143,8,36.0,,
2586,194,108,1,48.0,,
2588,194,125,2,48.0,,
2590,194,5,3,48.0,,
2592,194,31,4,24.0,,
2594,194,17,5,36.0,,
2596,194,71,6,,10.0,30.0
2598,195,7,1,,12.0,25.0
2600,195,126,2,48.0,,
2602,195,136,3,24.0,,
2604,195,136,4,48.0,,
2606,195,8,5,,12.0,45.0
2608,196,50,1,36.0,,
2610,196,22,2,48.0,,
2612,196,70,3,48.0,,
2614,196,102,4,36.0,,
2616,196,21,5,48.0,,
2618,196,44,6,36.0,,
2620,197,121,1,24.0,,
2622,197,141,2,36.0,,
2624,197,50,3,36.0,,
2626,197,48,4,,12.0,27.5
2628,197,16,5,24.0,,
2630,197,70,6,24.0,,
2632,197,102,7,24.0,,
2634,198,121,1,48.0,,
2636,198,35,2,48.0,,
2638,198,54,3,36.0,,
2640,198,92,4,48.0,,
2642,198,7,5,,12.0,27.5
2644,198,134,6,24.0,,
2646,198,100,7,36.0,,
2648,199,44,1,24.0,,
2650,199,54,2,36.0,,
2652,199,135,3,,10.0,42.5
2654,199,84,4,36.0,,
2656,199,102,5,36.0,,
2658,199,102,6,24.0,,
2660,200,137,1,48.0,,
2662,200,132,2,,12.0,27.5
2664,200,101,3,48.0,,
2666,200,108,4,24.0,,
2668,200,142,5,,8.0,32.5
2670,201,44,1,45.0,,
2672,201,18,2,60.0,,
2674,201,104,3,30.0,,
2676,201,7,4,,10.0,32.5
2678,201,18,5,30.0,,
2680,201,48,6,,10.0,35.0
2682,201,25,7,45.0,,
2684,202,98,1,30.0,,
2686,202,45,2,60.0,,
2688,202,123,3,45.0,,
2690,202,11,4,60.0,,
2692,202,126,5,45.0,,
2694,202,120,6,60.0,,
2696,203,63,1,,8.0,25.0
2698,203,12,2,45.0,,
2700,203,149,3,60.0,,
2702,203,75,4,45.0,,
2704,203,12,5,45.0,,
2706,204,25,1,45.0,,
2708,204,44,2,45.0,,
2710,204,15,3,60.0,,
2712,204,132,4,,12.0,35.0
2714,204,27,5,30.0,,
2716,204,102,6,30.0,,
2718,204,72,7,,8.0,37.5
2720,204,135,8,,10.0,55.0
2722,205,133,1,60.0,,
2724,205,60,2,45.0,,
2726,205,12,3,45.0,,
2728,205,1,4,30.0,,
2730,205,62,5,60.0,,
2732,206,10,1,30.0,,
2734,206,78,2,45.0,,
2736,206,60,3,60.0,,
2738,206,42,4,30.0,,
2740,206,97,5,,8.0,62.5
2742,207,5,1,30.0,,
2744,207,41,2,,8.0,35.0
2746,207,98,3,60.0,,
2748,207,115,4,45.0,,
2750,207,60,5,30.0,,
2752,207,22,6,45.0,,
2754,208,98,1,60.0,,
2756,208,31,2,45.0,,
2758,208,123,3,60.0,,
2760,208,149,4,45.0,,
2762,208,18,5,30.0,,
2764,209,134,1,30.0,,
2766,209,84,2,30.0,,
2768,209,113,3,60.0,,
2770,209,77,4,45.0,,
2772,209,10,5,60.0,,
2774,209,5,6,45.0,,
2776,209,45,7,45.0,,
2778,210,9,1,45.0,,
2780,210,50,2,45.0,,
2782,210,88,3,45.0,,
2784,210,121,4,30.0,,
2786,210,133,5,60.0,,
2788,210,113,6,60.0,,
2790,211,104,1,30.0,,
2792,211,126,2,30.0,,
2794,211,22,3,45.0,,
2796,211,143,4,60.0,,
2798,211,135,5,,12.0,60.0
2800,211,54,6,45.0,,
2802,211,89,7,45.0,,
2804,212,55,1,,10.0,55.0
2806,212,120,2,60.0,,
2808,212,62,3,30.0,,
2810,212,48,4,,12.0,40.0
2812,212,1,5,60.0,,
2814,212,123,6,60.0,,
2816,212,13,7,,10.0,65.0
2818,213,31,1,60.0,,
2820,213,97,2,,12.0,67.5
2822,213,137,3,45.0,,
2824,213,41,4,,12.0,37.5
2826,213,100,5,30.0,,
2828,213,44,6,30.0,,
2830,214,10,1,60.0,,
2832,214,96,2,30.0,,
2834,214,137,3,45.0,,
2836,214,62,4,45.0,,
2838,214,70,5,60.0,,
2840,215,8,1,,12.0,70.0
2842,215,56,2,45.0,,
2844,215,25,3,45.0,,
2846,215,41,4,,8.0,40.0
2848,215,55,5,,8.0,57.5
2850,216,85,1,,10.0,25.0
2852,216,96,2,60.0,,
2854,216,45,3,60.0,,
2856,216,148,4,45.0,,
2858,216,19,5,30.0,,
2860,216,55,6,,8.0,57.5
2862,217,88,1,45.0,,
2864,217,80,2,60.0,,
2866,217,96,3,30.0,,
2868,217,48,4,,8.0,42.5
2870,217,134,5,45.0,,
2872,217,38,6,30.0,,
2874,217,17,7,30.0,,
2876,217,76,8,45.0,,
2878,218,11,1,60.0,,
2880,218,113,2,45.0,,
2882,218,141,3,45.0,,
2884,218,40,4,,10.0,47.5
2886,218,38,5,60.0,,
2888,219,59,1,60.0,,
2890,219,18,2,30.0,,
2892,219,123,3,45.0,,
2894,219,96,4,45.0,,
2896,219,133,5,60.0,,
2898,219,60,6,45.0,,
2900,219,143,7,30.0,,
2902,220,31,1,30.0,,
2904,220,75,2,60.0,,
2906,220,123,3,30.0,,
2908,220,8,4,,10.0,75.0
2910,220,2,5,60.0,,
2912,220,6,6,60.0,,
2914,221,141,1,60.0,,
2916,221,72,2,,12.0,47.5
2918,221,97,3,,10.0,75.0
2920,221,101,4,60.0,,
2922,221,75,5,60.0,,
2924,222,120,1,45.0,,
2926,222,97,2,,8.0,75.0
2928,222,142,3,,8.0,50.0
2930,222,59,4,45.0,,
2932,222,137,5,45.0,,
2934,223,50,1,60.0,,
2936,223,18,2,45.0,,
2938,223,132,3,,8.0,45.0
2940,223,123,4,45.0,,
2942,223,53,5,,12.0,60.0
2944,223,3,6,30.0,,
2946,223,56,7,60.0,,
2948,223,136,8,30.0,,
2950,224,84,1,60.0,,
2952,224,5,2,45.0,,
2954,224,38,3,45.0,,
2956,224,121,4,60.0,,
2958,224,27,5,45.0,,
2960,225,132,1,,8.0,47.5
2962,225,129,2,60.0,,
2964,225,98,3,45.0,,
2966,225,75,4,45.0,,
2968,225,42,5,30.0,,
2970,226,115,1,24.0,,
2972,226,88,2,24.0,,
2974,226,5,3,24.0,,
2976,226,134,4,36.0,,
2978,226,32,5,,8.0,12.5
2980,227,16,1,48.0,,
2982,227,143,2,36.0,,
2984,227,75,3,48.0,,
2986,227,70,4,24.0,,
2988,227,54,5,36.0,,
2990,228,141,1,48.0,,
2992,228,1,2,36.0,,
2994,228,113,3,24.0,,
2996,228,134,4,36.0,,
2998,228,10,5,36.0,,
3000,228,108,6,48.0,,
3002,229,75,1,48.0,,
3004,229,149,2,48.0,,
3006,229,136,3,36.0,,
3008,229,120,4,36.0,,
3010,229,100,5,24.0,,
3012,230,120,1,48.0,,
3014,230,18,2,36.0,,
3016,230,72,3,,10.0,22.5
3018,230,88,4,24.0,,
3020,230,70,5,24.0,,
3022,231,33,1,,10.0,37.5
3024,231,41,2,,8.0,20.0
3026,231,77,3,24.0,,
3028,231,92,4,36.0,,
3030,231,8,5,,8.0,37.5
3032,231,71,6,,12.0,25.0
3034,232,135,1,,10.0,35.0
3036,232,100,2,48.0,,
3038,232,27,3,24.0,,
3040,232,75,4,36.0,,
3042,232,76,5,24.0,,
3044,233,98,1,48.0,,
3046,233,97,2,,12.0,37.5
3048,233,6,3,36.0,,
3050,233,27,4,36.0,,
3052,233,96,5,48.0,,
3054,233,98,6,24.0,,
3056,234,136,1,48.0,,
3058,234,41,2,,10.0,22.5
3060,234,21,3,36.0,,
3062,234,98,4,24.0,,
3064,234,33,5,,8.0,40.0
3066,234,134,6,48.0,,
3068,234,40,7,,8.0,25.0
3070,235,129,1,24.0,,
3072,235,18,2,24.0,,
3074,235,104,3,24.0,,
3076,235,108,4,24.0,,
3078,235,78,5,48.0,,
3080,236,149,1,36.0,,
3082,236,18,2,48.0,,
3084,236,50,3,36.0,,
3086,236,149,4,24.0,,
3088,236,126,5,48.0,,
3090,237,141,1,24.0,,
3092,237,7,2,,10.0,22.5
3094,237,31,3,36.0,,
3096,237,60,4,48.0,,
3098,237,136,5,24.0,,
3100,237,76,6,24.0,,
3102,238,126,1,24.0,,
3104,238,17,2,48.0,,
3106,238,136,3,48.0,,
3108,238,96,4,48.0,,
3110,238,12,5,24.0,,
3112,238,80,6,48.0,,
3114,238,88,7,36.0,,
3116,239,148,1,36.0,,
3118,239,149,2,36.0,,
3120,239,5,3,24.0,,
3122,239,136,4,48.0,,
3124,239,10,5,48.0,,
3126,240,60,1,36.0,,
3128,240,98,2,36.0,,
3130,240,25,3,24.0,,
3132,240,55,4,,12.0,35.0
3134,240,78,5,36.0,,
3136,241,96,1,48.0,,
3138,241,113,2,24.0,,
3140,241,75,3,36.0,,
3142,241,125,4,24.0,,
3144,241,62,5,36.0,,
3146,242,63,1,,10.0,17.5
3148,242,104,2,24.0,,
3150,242,101,3,48.0,,
3152,242,26,4,48.0,,
3154,242,148,5,48.0,,
3156,242,80,6,24.0,,
3158,242,44,7,36.0,,
3160,243,21,1,48.0,,
3162,243,76,2,36.0,,
3164,243,25,3,36.0,,
3166,243,25,4,48.0,,
3168,243,123,5,36.0,,
3170,243,32,6,,10.0,17.5
3172,243,92,7,24.0,,
3174,243,19,8,24.0,,
3176,244,149,1,36.0,,
3178,244,16,2,24.0,,
3180,244,26,3,48.0,,
3182,244,13,4,,8.0,42.5
3184,244,40,5,,8.0,30.0
3186,244,98,6,24.0,,
3188,244,123,7,48.0,,
3190,244,3,8,24.0,,
3192,245,96,1,24.0,,
3194,245,17,2,36.0,,
3196,245,123,3,36.0,,
3198,245,1,4,48.0,,
3200,245,120,5,24.0,,
3202,246,42,1,24.0,,
3204,246,19,2,48.0,,
3206,246,48,3,,12.0,27.5
3208,246,19,4,36.0,,
3210,246,5,5,24.0,,
3212,246,40,6,,12.0,30.0
3214,246,77,7,36.0,,
3216,247,143,1,36.0,,
3218,247,44,2,24.0,,
3220,247,97,3,,8.0,45.0
3222,247,2,4,36.0,,
3224,247,92,5,24.0,,
3226,247,140,6,36.0,,
3228,247,10,7,24.0,,
3230,247,75,8,48.0,,
3232,248,146,1,,10.0,17.5
3234,248,54,2,48.0,,
3236,248,123,3,48.0,,
3238,248,85,4,,8.0,17.5
3240,248,133,5,48.0,,
3242,248,10,6,48.0,,
3244,249,56,1,36.0,,
3246,249,141,2,48.0,,
3248,249,102,3,36.0,,
3250,249,54,4,48.0,,
3252,249,41,5,,12.0,25.0
3254,250,7,1,,12.0,27.5
3256,250,142,2,,12.0,32.5
3258,250,88,3,48.0,,
3260,250,3,4,48.0,,
3262,250,3,5,24.0,,
3264,250,148,6,24.0,,
3266,250,121,7,48.0,,
3268,250,48,8,,12.0,27.5
3270,251,108,1,36.0,,
3272,251,96,2,36.0,,
3274,251,75,3,36.0,,
3276,251,60,4,54.0,,
3278,251,77,5,36.0,,
3280,251,96,6,72.0,,
3282,251,16,7,72.0,,
3284,251,136,8,72.0,,
3286,252,125,1,54.0,,
3288,252,120,2,72.0,,
3290,252,44,3,72.0,,
3292,252,53,4,,9.0,70.0
3294,252,142,5,,11.0,57.5
3296,252,8,6,,13.0,87.5
3298,252,140,7,54.0,,
3300,253,33,1,,13.0,92.5
3302,253,135,2,,9.0,82.5
3304,253,48,3,,9.0,52.5
3306,253,3,4,54.0,,
3308,253,25,5,72.0,,
3310,253,100,6,72.0,,
3312,254,41,1,,9.0,50.0
3314,254,5,2,72.0,,
3316,254,108,3,72.0,,
3318,254,85,4,,9.0,32.5
3320,254,132,5,,11.0,55.0
3322,254,102,6,36.0,,
3324,254,60,7,72.0,,
3326,254,100,8,72.0,,
3328,255,121,1,36.0,,
3330,255,11,2,72.0,,
3332,255,44,3,72.0,,
3334,255,72,4,,11.0,57.5
3336,255,7,5,,9.0,52.5
3338,255,45,6,54.0,,
3340,255,38,7,36.0,,
3342,256,126,1,72.0,,
3344,256,16,2,36.0,,
3346,256,33,3,,11.0,95.0
3348,256,78,4,36.0,,
3350,256,72,5,,13.0,60.0
3352,257,113,1,54.0,,
3354,257,31,2,36.0,,
3356,257,77,3,36.0,,
3358,257,8,4,,9.0,95.0
3360,257,97,5,,11.0,95.0
3362,258,148,1,36.0,,
3364,258,80,2,72.0,,
3366,258,53,3,,9.0,75.0
3368,258,56,4,36.0,,
3370,258,60,5,36.0,,
3372,258,75,6,72.0,,
3374,258,33,7,,13.0,97.5
3376,258,100,8,72.0,,
3378,259,135,1,,9.0,87.5
3380,259,115,2,36.0,,
3382,259,123,3,54.0,,
3384,259,11,4,54.0,,
3386,259,50,5,54.0,,
3388,259,9,6,72.0,,
3390,260,25,1,36.0,,
3392,260,137,2,36.0,,
3394,260,22,3,54.0,,
3396,260,136,4,36.0,,
3398,260,45,5,72.0,,
3400,260,15,6,54.0,,
3402,260,120,7,36.0,,
3404,260,132,8,,13.0,60.0
3406,261,121,1,54.0,,
3408,261,88,2,72.0,,
3410,261,120,3,54.0,,
3412,261,33,4,,11.0,102.5
3414,261,40,5,,11.0,65.0
3416,262,48,1,,13.0,60.0
3418,262,84,2,54.0,,
3420,262,115,3,54.0,,
3422,262,129,4,72.0,,
3424,262,10,5,36.0,,
3426,263,55,1,,13.0,85.0
3428,263,54,2,54.0,,
3430,263,59,3,36.0,,
3432,263,3,4,54.0,,
3434,263,48,5,,13.0,60.0
3436,263,143,6,36.0,,
3438,263,108,7,72.0,,
3440,264,98,1,72.0,,
3442,264,115,2,72.0,,
3444,264,115,3,72.0,,
3446,264,22,4,54.0,,
3448,264,104,5,72.0,,
3450,264,26,6,72.0,,
3452,264,101,7,36.0,,
3454,264,25,8,36.0,,
3456,265,53,1,,13.0,82.5
3458,265,60,2,54.0,,
3460,265,98,3,72.0,,
3462,265,80,4,54.0,,
3464,265,76,5,36.0,,
3466,265,33,6,,9.0,107.5
3468,265,104,7,36.0,,
3470,265,129,8,72.0,,
3472,266,26,1,72.0,,
3474,266,26,2,72.0,,
3476,266,137,3,72.0,,
3478,266,89,4,72.0,,
3480,266,75,5,54.0,,
3482,266,18,6,36.0,,
3484,267,72,1,,9.0,67.5
3486,267,72,2,,11.0,67.5
3488,267,54,3,36.0,,
3490,267,129,4,36.0,,
3492,267,33,5,,13.0,110.0
3494,267,96,6,36.0,,
3496,268,75,1,36.0,,
3498,268,35,2,36.0,,
3500,268,22,3,36.0,,
3502,268,13,4,,11.0,105.0
3504,268,53,5,,9.0,85.0
3506,269,148,1,72.0,,
3508,269,134,2,54.0,,
3510,269,125,3,36.0,,
3512,269,78,4,54.0,,
3514,269,115,5,36.0,,
3516,269,149,6,72.0,,
3518,269,142,7,,13.0,72.5
3520,270,6,1,36.0,,
3522,270,6,2,36.0,,
3524,270,5,3,54.0,,
3526,270,10,4,54.0,,
3528,270,38,5,36.0,,
3530,270,146,6,,11.0,40.0
3532,270,120,7,72.0,,
3534,270,25,8,54.0,,
3536,271,115,1,54.0,,
3538,271,6,2,36.0,,
3540,271,25,3,72.0,,
3542,271,27,4,72.0,,
3544,271,72,5,,9.0,70.0
3546,271,26,6,54.0,,
3548,271,97,7,,13.0,112.5
3550,271,9,8,54.0,,
3552,272,12,1,54.0,,
3554,272,7,2,,9.0,65.0
3556,272,5,3,72.0,,
3558,272,12,4,36.0,,
3560,272,136,5,72.0,,
3562,272,54,6,72.0,,
3564,272,16,7,72.0,,
3566,273,148,1,54.0,,
3568,273,16,2,72.0,,
3570,273,11,3,36.0,,
3572,273,48,4,,11.0,67.5
3574,273,2,5,36.0,,
3576,273,33,6,,9.0,117.5
3578,273,7,7,,13.0,65.0
3580,274,32,1,,9.0,45.0
3582,274,1,2,36.0,,
3584,274,63,3,,13.0,50.0
3586,274,42,4,36.0,,
3588,274,75,5,54.0,,
3590,274,85,6,,13.0,42.5
3592,274,8,7,,11.0,117.5
3594,274,88,8,36.0,,
3596,275,98,1,36.0,,
3598,275,54,2,54.0,,
3600,275,10,3,54.0,,
3602,275,7,4,,9.0,67.5
3604,275,7,5,,13.0,67.5
3606,276,9,1,24.0,,
3608,276,56,2,24.0,,
3610,276,137,3,36.0,,
3612,276,40,4,,10.0,22.5
3614,276,35,5,24.0,,
3616,277,54,1,36.0,,
3618,277,101,2,24.0,,
3620,277,108,3,24.0,,
3622,277,50,4,24.0,,
3624,277,25,5,24.0,,
3626,278,102,1,48.0,,
3628,278,132,2,,12.0,22.5
