id,user_id,workout_name,log_date,duration_minutes,perceived_exertion,user_notes
504,36,Core Day,2025-01-29,64,5,Tough one today.
505,36,Biceps Day,2025-01-06,52,4,Tough one today.
506,36,Shoulders Day,2024-11-08,26,6,Tough one today.
507,36,Back Day,2025-07-11,51,9,Felt good!
508,36,Triceps Day,2025-01-20,31,6,Tough one today.
509,37,Biceps Day,2024-09-19,48,5,Felt good!
510,37,Biceps Day,2025-02-09,65,6,Tough one today.
511,37,Shoulders Day,2025-06-14,25,9,Felt good!
512,37,Full Body Day,2025-05-01,32,6,Felt good!
513,37,Core Day,2025-06-13,54,4,Felt good!
514,37,Triceps Day,2024-10-09,42,9,Tough one today.
515,37,Back Day,2025-03-05,63,9,Felt good!
516,37,Full Body Day,2024-12-16,33,8,Felt good!
517,37,Biceps Day,2024-12-04,61,4,Felt good!
518,37,Chest Day,2025-02-22,27,9,Felt good!
519,37,Chest Day,2024-08-16,50,9,Felt good!
520,37,Back Day,2024-09-23,38,6,Tough one today.
521,37,Legs Day,2024-11-29,57,4,Tough one today.
522,37,Shoulders Day,2025-03-12,61,8,Felt good!
523,37,Back Day,2024-12-12,30,5,Felt good!
524,37,Shoulders Day,2024-11-16,59,9,Tough one today.
525,37,Core Day,2025-06-24,42,8,Felt good!
526,37,Back Day,2025-06-22,64,9,Felt good!
527,37,Triceps Day,2025-02-01,25,5,Felt good!
528,37,Shoulders Day,2025-06-03,47,8,Felt good!
529,37,Core Day,2025-01-24,42,7,Tough one today.
530,37,Full Body Day,2024-09-22,44,5,Felt good!
531,37,Legs Day,2025-01-09,41,7,Felt good!
532,37,Legs Day,2024-09-19,43,5,Felt good!
533,38,Legs Day,2024-11-07,31,5,Felt good!
534,38,Back Day,2024-08-28,51,5,Felt good!
535,38,Legs Day,2025-02-05,46,6,Felt good!
536,38,Biceps Day,2024-10-16,63,6,Felt good!
537,38,Core Day,2025-03-17,45,6,Felt good!
538,38,Biceps Day,2025-07-11,41,7,Felt good!
539,38,Back Day,2025-06-12,55,6,Felt good!
540,38,Biceps Day,2025-07-08,54,4,Felt good!
541,38,Core Day,2025-04-04,59,5,Tough one today.
542,38,Core Day,2024-08-02,25,4,Felt good!
543,38,Legs Day,2025-03-23,34,8,Felt good!
544,38,Back Day,2024-12-07,25,8,Felt good!
545,38,Shoulders Day,2024-09-19,45,6,Felt good!
546,38,Legs Day,2024-08-08,59,7,Tough one today.
547,39,Biceps Day,2024-09-03,36,6,Tough one today.
548,39,Core Day,2025-03-17,41,5,Felt good!
549,39,Full Body Day,2025-07-26,62,6,Felt good!
550,39,Biceps Day,2025-07-07,27,7,Tough one today.
551,39,Triceps Day,2024-11-08,61,6,Tough one today.
552,39,Back Day,2024-12-03,55,5,Felt good!
553,39,Back Day,2025-07-27,25,8,Tough one today.
554,39,Back Day,2025-06-15,62,9,Tough one today.
555,39,Triceps Day,2025-07-29,53,5,Felt good!
556,39,Biceps Day,2025-05-13,35,8,Felt good!
557,39,Legs Day,2025-07-08,33,8,Felt good!
558,39,Chest Day,2025-04-15,52,6,Tough one today.
559,39,Shoulders Day,2024-11-28,49,7,Tough one today.
560,39,Core Day,2024-10-28,53,8,Felt good!
561,39,Legs Day,2025-02-28,61,8,Felt good!
562,39,Back Day,2024-09-20,59,8,Tough one today.
563,39,Back Day,2025-07-25,28,4,Felt good!
564,39,Core Day,2025-05-11,31,9,Tough one today.
565,39,Triceps Day,2025-04-17,65,6,Tough one today.
566,39,Biceps Day,2024-12-22,64,8,Tough one today.
567,39,Shoulders Day,2025-04-02,63,5,Felt good!
568,39,Legs Day,2025-02-06,43,6,Felt good!
569,39,Biceps Day,2024-08-13,25,9,Felt good!
570,39,Biceps Day,2025-01-06,36,7,Felt good!
571,39,Triceps Day,2024-09-15,45,4,Felt good!
572,40,Legs Day,2024-10-10,44,8,Felt good!
573,40,Chest Day,2024-09-12,36,9,Felt good!
574,40,Full Body Day,2024-11-12,47,7,Felt good!
575,40,Core Day,2025-03-12,37,8,Felt good!
576,40,Shoulders Day,2025-03-19,29,7,Tough one today.
577,40,Core Day,2025-03-21,55,9,Tough one today.
578,40,Full Body Day,2024-09-25,27,9,Felt good!
579,40,Legs Day,2025-03-09,51,9,Felt good!
580,40,Full Body Day,2025-07-01,27,6,Tough one today.
581,40,Triceps Day,2025-02-20,56,8,Felt good!
582,40,Full Body Day,2024-08-20,37,6,Tough one today.
583,40,Biceps Day,2025-06-27,59,7,Tough one today.
584,40,Full Body Day,2025-03-05,34,7,Felt good!
585,40,Core Day,2025-04-22,51,5,Felt good!
586,40,Core Day,2024-11-20,42,5,Felt good!
587,40,Full Body Day,2025-05-25,52,4,Felt good!
588,40,Back Day,2024-11-13,40,9,Felt good!
589,40,Legs Day,2024-08-22,43,6,Felt good!
590,40,Shoulders Day,2025-07-24,58,6,Felt good!
591,40,Shoulders Day,2025-07-11,32,9,Felt good!
592,40,Full Body Day,2024-10-06,26,6,Felt good!
593,40,Core Day,2025-01-25,51,9,Felt good!
594,40,Back Day,2025-05-09,65,6,Tough one today.
595,40,Core Day,2024-08-18,62,9,Tough one today.
596,41,Chest Day,2024-11-12,30,6,Felt good!
597,41,Biceps Day,2025-02-25,34,6,Felt good!
598,41,Shoulders Day,2025-05-09,53,8,Felt good!
599,41,Back Day,2025-03-17,51,7,Felt good!
600,41,Biceps Day,2024-12-03,28,8,Tough one today.
601,41,Core Day,2024-11-01,61,6,Felt good!
602,41,Legs Day,2025-01-25,32,4,Tough one today.
603,41,Back Day,2024-10-23,65,5,Felt good!
604,41,Legs Day,2024-09-21,35,8,Felt good!
605,41,Back Day,2024-12-02,28,9,Felt good!
606,41,Triceps Day,2025-05-07,61,7,Felt good!
607,41,Full Body Day,2024-09-18,28,8,Felt good!
608,41,Full Body Day,2024-08-26,29,8,Felt good!
609,41,Core Day,2024-12-05,56,6,Felt good!
610,41,Full Body Day,2024-12-15,37,7,Tough one today.
611,42,Back Day,2024-11-06,59,7,Felt good!
612,42,Triceps Day,2025-04-16,36,5,Felt good!
613,42,Back Day,2025-04-10,53,5,Felt good!
614,42,Back Day,2025-05-17,44,9,Felt good!
615,42,Chest Day,2025-05-24,49,8,Tough one today.
616,42,Core Day,2024-11-20,46,5,Felt good!
617,42,Legs Day,2024-08-24,27,8,Tough one today.
618,42,Chest Day,2025-05-11,36,7,Felt good!
619,42,Legs Day,2024-12-16,32,8,Felt good!
620,42,Full Body Day,2025-01-19,42,6,Felt good!
621,42,Full Body Day,2025-07-26,61,8,Felt good!
622,42,Back Day,2025-03-23,50,4,Felt good!
623,43,Biceps Day,2025-04-15,42,4,Felt good!
624,43,Biceps Day,2024-11-22,56,9,Felt good!
625,43,Full Body Day,2024-12-13,49,4,Tough one today.
626,43,Full Body Day,2025-06-25,45,5,Tough one today.
627,43,Legs Day,2025-07-19,56,6,Felt good!
628,43,Legs Day,2025-06-26,45,9,Felt good!
629,43,Back Day,2025-06-14,42,7,Felt good!
630,43,Legs Day,2025-06-25,26,4,Felt good!
631,43,Back Day,2024-08-22,52,7,Felt good!
632,43,Legs Day,2024-12-23,32,7,Felt good!
633,43,Full Body Day,2024-10-27,65,6,Tough one today.
634,43,Triceps Day,2025-04-22,64,7,Tough one today.
635,43,Triceps Day,2024-09-12,29,7,Tough one today.
636,43,Chest Day,2025-06-16,61,4,Felt good!
637,43,Legs Day,2024-10-30,54,8,Felt good!
638,44,Core Day,2024-09-10,45,4,Felt good!
639,44,Core Day,2024-11-26,62,5,Felt good!
640,44,Chest Day,2025-06-06,61,4,Tough one today.
641,44,Triceps Day,2024-11-12,63,5,Tough one today.
642,44,Core Day,2024-11-13,35,9,Felt good!
643,44,Shoulders Day,2025-03-02,60,8,Felt good!
644,44,Legs Day,2025-06-07,29,7,Tough one today.
645,44,Chest Day,2024-08-14,27,4,Felt good!
646,44,Biceps Day,2025-04-07,27,5,Tough one today.
647,44,Full Body Day,2024-12-06,26,5,Felt good!
648,44,Core Day,2024-10-24,37,7,Felt good!
649,44,Triceps Day,2024-10-23,54,4,Felt good!
650,44,Full Body Day,2024-12-13,41,9,Felt good!
651,44,Back Day,2024-10-28,26,8,Tough one today.
652,44,Shoulders Day,2025-04-04,26,7,Felt good!
653,44,Full Body Day,2024-12-14,62,8,Tough one today.
654,44,Back Day,2024-08-07,47,4,Felt good!
655,45,Back Day,2024-09-21,52,7,Tough one today.
656,45,Back Day,2025-02-23,63,4,Tough one today.
657,45,Back Day,2025-01-23,33,5,Felt good!
658,45,Triceps Day,2024-09-17,26,5,Felt good!
659,45,Core Day,2025-03-12,30,6,Felt good!
660,45,Full Body Day,2025-03-08,38,6,Tough one today.
661,45,Core Day,2024-09-12,65,5,Felt good!
662,45,Core Day,2024-11-07,49,6,Felt good!
663,46,Legs Day,2024-08-30,32,9,Felt good!
664,46,Back Day,2025-05-16,48,4,Felt good!
665,46,Full Body Day,2024-09-12,50,5,Felt good!
666,46,Full Body Day,2025-07-08,38,9,Felt good!
667,46,Shoulders Day,2025-06-23,31,5,Felt good!
668,46,Legs Day,2024-11-13,27,5,Tough one today.
669,46,Back Day,2025-03-12,58,7,Felt good!
670,46,Triceps Day,2024-09-16,45,7,Felt good!
671,46,Full Body Day,2024-10-17,39,5,Tough one today.
672,46,Core Day,2025-06-17,35,8,Felt good!
673,46,Shoulders Day,2025-01-03,26,7,Felt good!
674,46,Chest Day,2024-08-24,41,5,Tough one today.
675,46,Legs Day,2025-07-11,51,9,Tough one today.
676,46,Triceps Day,2024-12-10,52,9,Felt good!
677,46,Biceps Day,2025-01-11,53,8,Tough one today.
678,46,Biceps Day,2024-12-05,63,7,Felt good!
679,46,Full Body Day,2024-11-05,53,7,Felt good!
680,46,Triceps Day,2024-12-11,42,7,Felt good!
681,46,Back Day,2025-04-21,57,5,Felt good!
682,46,Biceps Day,2024-10-29,37,8,Felt good!
683,46,Shoulders Day,2025-07-09,49,8,Felt good!
684,46,Legs Day,2024-12-15,26,5,Felt good!
685,46,Chest Day,2024-12-28,49,6,Felt good!
686,47,Full Body Day,2025-02-24,56,7,Felt good!
687,47,Core Day,2025-01-06,45,4,Felt good!
688,47,Full Body Day,2025-03-18,52,4,Tough one today.
689,47,Legs Day,2025-01-05,65,7,Tough one today.
690,47,Full Body Day,2024-12-11,44,7,Felt good!
691,47,Back Day,2025-05-23,33,7,Tough one today.
692,47,Shoulders Day,2025-05-30,56,5,Felt good!
693,47,Core Day,2025-04-26,59,4,Felt good!
694,47,Legs Day,2024-12-22,56,9,Felt good!
695,47,Biceps Day,2025-06-25,40,8,Felt good!
696,47,Full Body Day,2024-08-07,54,8,Tough one today.
697,47,Back Day,2025-05-23,36,8,Felt good!
698,47,Biceps Day,2024-08-15,57,9,Tough one today.
699,47,Triceps Day,2024-08-09,61,6,Felt good!
700,47,Full Body Day,2025-07-01,40,4,Felt good!
701,47,Full Body Day,2025-03-08,32,8,Felt good!
702,48,Legs Day,2025-06-06,64,6,Tough one today.
703,48,Triceps Day,2025-03-20,28,7,Felt good!
704,48,Chest Day,2024-12-18,60,5,Felt good!
705,48,Biceps Day,2025-03-28,49,8,Felt good!
706,48,Chest Day,2024-12-31,33,5,Felt good!
707,48,Legs Day,2024-08-02,49,5,Tough one today.
708,48,Legs Day,2024-09-17,57,7,Felt good!
709,48,Triceps Day,2024-08-17,32,5,Tough one today.
710,49,Full Body Day,2025-07-24,58,8,Felt good!
711,49,Back Day,2024-11-30,61,9,Felt good!
712,49,Back Day,2025-06-11,40,8,Felt good!
713,49,Full Body Day,2025-02-02,29,9,Felt good!
714,49,Shoulders Day,2025-01-21,52,4,Felt good!
715,49,Full Body Day,2024-12-15,55,9,Felt good!
716,49,Back Day,2024-11-25,35,6,Felt good!
717,49,Chest Day,2025-02-08,37,4,Felt good!
718,49,Legs Day,2024-10-28,33,8,Felt good!
719,49,Shoulders Day,2025-04-20,48,7,Tough one today.
720,49,Full Body Day,2025-04-04,28,5,Tough one today.
721,49,Chest Day,2025-02-06,30,9,Felt good!
722,49,Core Day,2025-07-12,52,6,Felt good!
723,49,Biceps Day,2025-04-11,51,7,Felt good!
724,49,Chest Day,2025-03-08,32,4,Tough one today.
725,49,Biceps Day,2025-03-05,44,6,Felt good!
726,49,Triceps Day,2024-12-23,38,7,Tough one today.
727,49,Triceps Day,2024-08-02,38,8,Tough one today.
728,50,Biceps Day,2024-10-01,52,8,Felt good!
729,50,Triceps Day,2025-02-27,62,8,Felt good!
730,50,Back Day,2024-11-20,37,9,Tough one today.
731,50,Biceps Day,2024-12-25,61,5,Tough one today.
732,50,Core Day,2024-08-21,37,9,Felt good!
733,50,Triceps Day,2025-03-12,58,8,Felt good!
734,50,Triceps Day,2025-05-24,30,4,Felt good!
735,50,Triceps Day,2024-11-29,38,7,Felt good!
736,50,Biceps Day,2025-07-15,65,8,Felt good!
737,50,Triceps Day,2024-10-28,51,9,Tough one today.
738,50,Biceps Day,2025-04-30,39,8,Felt good!
739,50,Biceps Day,2025-06-10,37,5,Felt good!
740,50,Chest Day,2024-10-01,36,7,Felt good!
741,50,Triceps Day,2025-04-18,25,4,Felt good!
742,50,Chest Day,2024-07-30,50,4,Felt good!
743,50,Biceps Day,2025-07-02,65,5,Felt good!
744,50,Core Day,2025-07-21,49,7,Tough one today.
745,50,Chest Day,2025-03-20,50,6,Felt good!
746,50,Biceps Day,2024-10-28,57,6,Tough one today.
747,50,Chest Day,2025-03-23,53,8,Felt good!
748,50,Back Day,2024-09-06,46,7,Felt good!
749,50,Full Body Day,2024-11-15,43,8,Tough one today.
750,50,Biceps Day,2025-02-20,52,9,Felt good!
751,51,Back Day,2025-07-09,29,9,Felt good!
752,51,Chest Day,2025-06-14,51,7,Tough one today.
753,51,Core Day,2025-06-22,36,7,Tough one today.
754,51,Shoulders Day,2025-01-29,29,9,Tough one today.
755,51,Core Day,2024-10-07,45,5,Tough one today.
756,51,Legs Day,2024-11-10,25,9,Tough one today.
757,51,Back Day,2025-06-18,30,5,Felt good!
758,51,Chest Day,2024-12-15,47,4,Tough one today.
759,51,Chest Day,2025-01-13,26,6,Tough one today.
760,51,Legs Day,2025-01-04,49,6,Felt good!
761,51,Full Body Day,2025-02-14,59,8,Tough one today.
762,51,Biceps Day,2024-08-23,64,8,Felt good!
763,51,Core Day,2025-03-07,61,8,Felt good!
764,51,Legs Day,2024-08-20,30,9,Felt good!
765,51,Back Day,2024-09-11,37,7,Felt good!
766,51,Shoulders Day,2025-04-24,47,9,Tough one today.
767,51,Shoulders Day,2024-08-04,62,6,Felt good!
768,51,Core Day,2024-12-30,63,7,Tough one today.
769,51,Chest Day,2024-12-26,29,7,Felt good!
770,51,Biceps Day,2024-08-31,53,7,Felt good!
771,51,Biceps Day,2025-01-26,56,9,Tough one today.
772,51,Biceps Day,2024-11-22,43,7,Felt good!
773,51,Core Day,2025-07-18,56,5,Felt good!
774,51,Full Body Day,2025-04-26,54,8,Felt good!
775,52,Legs Day,2024-11-29,50,8,Felt good!
776,52,Back Day,2024-11-10,43,7,Tough one today.
777,52,Core Day,2025-03-11,39,9,Felt good!
778,52,Back Day,2025-06-08,40,7,Felt good!
779,52,Back Day,2025-07-12,43,8,Felt good!
780,52,Legs Day,2025-03-23,36,4,Felt good!
781,52,Biceps Day,2025-05-25,44,5,Felt good!
782,52,Chest Day,2025-03-25,45,5,Tough one today.
783,52,Shoulders Day,2025-02-10,29,7,Felt good!
784,52,Shoulders Day,2025-01-06,55,6,Felt good!
785,52,Full Body Day,2024-12-26,60,9,Tough one today.
786,52,Triceps Day,2024-12-16,57,8,Felt good!
787,52,Full Body Day,2025-07-08,46,7,Tough one today.
788,52,Chest Day,2025-05-24,44,5,Tough one today.
789,52,Back Day,2025-07-13,55,9,Felt good!
790,52,Triceps Day,2025-05-16,47,5,Felt good!
791,52,Core Day,2025-04-26,57,6,Felt good!
792,52,Chest Day,2025-06-26,31,6,Felt good!
793,52,Core Day,2025-01-13,63,7,Felt good!
794,52,Core Day,2025-04-24,42,8,Tough one today.
795,52,Back Day,2025-04-07,30,4,Felt good!
796,52,Core Day,2025-06-10,25,8,Felt good!
797,52,Biceps Day,2024-10-24,51,8,Tough one today.
798,52,Core Day,2025-06-21,51,5,Felt good!
799,52,Legs Day,2025-05-13,43,6,Tough one today.
800,53,Legs Day,2024-08-25,56,6,Tough one today.
801,53,Triceps Day,2024-09-14,57,6,Felt good!
802,53,Core Day,2025-01-09,27,7,Felt good!
803,53,Legs Day,2024-11-26,28,5,Felt good!
804,53,Full Body Day,2025-03-21,31,7,Felt good!
805,53,Back Day,2024-09-19,35,7,Tough one today.
806,53,Triceps Day,2024-08-11,28,4,Tough one today.
807,53,Chest Day,2025-02-15,56,6,Felt good!
808,53,Chest Day,2024-12-10,58,5,Tough one today.
809,53,Triceps Day,2025-07-10,42,7,Tough one today.
810,53,Biceps Day,2025-04-07,34,8,Tough one today.
811,53,Legs Day,2024-08-20,45,6,Felt good!
812,53,Shoulders Day,2025-06-20,60,4,Tough one today.
813,53,Shoulders Day,2024-09-23,30,5,Felt good!
814,53,Legs Day,2025-02-04,38,8,Felt good!
815,53,Core Day,2025-03-20,32,5,Felt good!
816,53,Shoulders Day,2024-09-23,29,8,Tough one today.
817,53,Chest Day,2024-09-15,34,6,Tough one today.
818,53,Legs Day,2025-01-22,30,4,Felt good!
819,53,Back Day,2025-01-16,50,4,Felt good!
820,53,Full Body Day,2024-11-01,54,4,Felt good!
821,53,Shoulders Day,2025-01-26,60,4,Felt good!
822,53,Core Day,2024-11-05,28,4,Tough one today.
823,53,Core Day,2024-07-30,37,4,Felt good!
824,54,Biceps Day,2025-05-08,27,6,Tough one today.
825,54,Chest Day,2025-04-21,32,6,Felt good!
826,54,Legs Day,2024-09-09,45,6,Tough one today.
827,54,Back Day,2024-08-05,50,4,Felt good!
828,54,Biceps Day,2025-01-13,46,6,Felt good!
829,54,Biceps Day,2025-03-15,26,8,Felt good!
830,55,Shoulders Day,2025-02-25,61,5,Felt good!
831,55,Chest Day,2025-03-19,37,4,Felt good!
832,55,Full Body Day,2025-02-17,35,9,Tough one today.
833,55,Core Day,2025-01-23,28,4,Tough one today.
834,55,Back Day,2024-11-01,31,6,Felt good!
835,55,Back Day,2024-12-12,39,6,Felt good!
836,55,Full Body Day,2025-05-31,30,8,Felt good!
837,55,Triceps Day,2025-06-29,27,9,Felt good!
838,55,Shoulders Day,2025-03-13,42,5,Felt good!
839,55,Legs Day,2025-05-22,60,4,Tough one today.
840,55,Triceps Day,2025-01-17,51,9,Felt good!
841,55,Full Body Day,2025-01-23,25,8,Tough one today.
842,55,Back Day,2025-03-16,38,5,Felt good!
843,55,Back Day,2025-05-03,41,8,Felt good!
844,55,Legs Day,2024-11-15,28,7,Felt good!
845,55,Chest Day,2025-01-11,40,6,Felt good!
846,55,Core Day,2025-03-27,29,4,Tough one today.
847,55,Biceps Day,2025-07-04,54,8,Felt good!
848,56,Core Day,2025-05-20,57,9,Felt good!
849,56,Shoulders Day,2025-06-26,48,8,Tough one today.
850,56,Chest Day,2024-11-25,26,8,Tough one today.
851,56,Back Day,2025-03-31,48,4,Felt good!
852,56,Triceps Day,2025-01-13,29,4,Felt good!
853,56,Shoulders Day,2025-01-29,29,8,Felt good!
854,56,Legs Day,2024-11-13,52,5,Tough one today.
855,56,Biceps Day,2025-07-07,58,8,Tough one today.
856,56,Full Body Day,2024-11-03,52,7,Felt good!
857,56,Triceps Day,2025-07-22,25,8,Tough one today.
858,56,Legs Day,2025-07-26,44,7,Tough one today.
859,56,Shoulders Day,2024-10-22,47,8,Felt good!
860,56,Back Day,2025-05-07,56,9,Tough one today.
861,56,Legs Day,2024-10-29,58,8,Tough one today.
862,56,Full Body Day,2025-07-01,65,6,Felt good!
863,56,Chest Day,2025-03-23,44,7,Felt good!
864,56,Core Day,2025-06-02,52,6,Tough one today.
865,56,Shoulders Day,2024-12-11,38,4,Felt good!
866,56,Core Day,2024-10-01,49,6,Felt good!
867,57,Back Day,2025-03-26,62,4,Felt good!
868,57,Core Day,2025-01-16,29,8,Tough one today.
869,57,Biceps Day,2025-07-01,25,8,Felt good!
870,57,Biceps Day,2024-11-19,53,6,Felt good!
871,57,Back Day,2025-04-07,31,7,Tough one today.
872,57,Full Body Day,2025-07-05,38,5,Felt good!
873,57,Shoulders Day,2025-04-04,61,5,Tough one today.
874,57,Chest Day,2024-12-11,62,4,Felt good!
875,57,Core Day,2025-06-15,27,4,Felt good!
876,57,Full Body Day,2025-04-27,29,8,Tough one today.
877,57,Legs Day,2025-04-12,63,6,Felt good!
878,57,Back Day,2024-08-26,28,9,Felt good!
879,57,Biceps Day,2024-08-13,52,9,Felt good!
880,57,Full Body Day,2024-09-22,43,6,Felt good!
881,58,Chest Day,2025-05-19,62,7,Felt good!
882,58,Back Day,2024-12-06,37,8,Felt good!
883,58,Triceps Day,2024-11-27,29,8,Felt good!
884,58,Back Day,2024-09-02,63,9,Felt good!
885,58,Chest Day,2025-04-28,43,4,Felt good!
886,58,Core Day,2025-07-29,60,8,Felt good!
887,58,Triceps Day,2025-04-28,63,5,Felt good!
888,58,Chest Day,2024-08-25,26,4,Felt good!
889,58,Full Body Day,2025-04-27,56,4,Felt good!
890,58,Shoulders Day,2025-02-28,40,9,Felt good!
891,58,Legs Day,2025-04-30,52,9,Tough one today.
892,58,Full Body Day,2024-10-19,34,5,Tough one today.
893,58,Legs Day,2024-11-06,61,9,Tough one today.
894,58,Biceps Day,2025-01-18,61,8,Felt good!
895,59,Legs Day,2024-12-23,49,7,Felt good!
896,59,Core Day,2025-06-19,38,7,Felt good!
897,59,Back Day,2024-09-05,58,5,Felt good!
898,59,Shoulders Day,2024-11-19,40,4,Felt good!
899,59,Chest Day,2024-12-16,50,8,Felt good!
900,59,Full Body Day,2025-06-25,34,4,Felt good!
901,59,Chest Day,2025-02-14,49,6,Tough one today.
902,59,Full Body Day,2024-12-01,63,6,Tough one today.
903,59,Shoulders Day,2024-09-15,56,9,Felt good!
904,60,Chest Day,2025-02-23,64,9,Felt good!
905,60,Legs Day,2024-09-02,53,6,Tough one today.
906,60,Triceps Day,2024-09-08,39,6,Tough one today.
907,60,Biceps Day,2024-10-01,29,4,Felt good!
908,60,Core Day,2025-01-23,44,5,Felt good!
909,60,Core Day,2025-04-05,26,9,Felt good!
910,60,Shoulders Day,2025-02-13,47,8,Tough one today.
911,60,Back Day,2025-06-05,53,9,Felt good!
912,60,Biceps Day,2025-01-17,37,8,Felt good!
913,60,Chest Day,2024-12-27,32,5,Felt good!
914,60,Triceps Day,2024-12-30,55,8,Felt good!
915,60,Shoulders Day,2025-07-12,33,8,Felt good!
916,60,Chest Day,2024-08-06,59,9,Felt good!
917,60,Back Day,2024-08-31,28,8,Felt good!
918,60,Core Day,2024-09-06,64,9,Tough one today.
919,60,Triceps Day,2025-07-11,55,7,Tough one today.
920,60,Shoulders Day,2024-11-04,58,8,Felt good!
921,60,Legs Day,2025-03-11,39,6,Felt good!
922,60,Biceps Day,2025-05-08,45,9,Felt good!
923,60,Triceps Day,2025-07-12,38,6,Felt good!
924,61,Biceps Day,2025-04-23,36,9,Tough one today.
925,61,Shoulders Day,2025-03-13,26,6,Felt good!
926,61,Legs Day,2025-02-24,56,9,Tough one today.
927,61,Biceps Day,2025-07-25,49,7,Tough one today.
928,61,Legs Day,2025-07-28,27,6,Tough one today.
929,61,Shoulders Day,2024-09-13,61,8,Felt good!
930,61,Chest Day,2024-12-07,29,8,Felt good!
931,61,Legs Day,2024-08-22,25,5,Tough one today.
932,61,Shoulders Day,2024-12-07,25,9,Felt good!
933,61,Triceps Day,2024-11-27,54,7,Felt good!
934,61,Full Body Day,2025-07-09,44,9,Felt good!
935,61,Full Body Day,2025-04-30,49,9,Felt good!
936,62,Shoulders Day,2025-06-04,65,4,Felt good!
937,62,Back Day,2024-12-07,27,9,Felt good!
938,62,Chest Day,2025-03-10,28,8,Felt good!
939,62,Chest Day,2025-04-16,43,5,Tough one today.
940,62,Biceps Day,2024-12-17,59,9,Felt good!
941,62,Full Body Day,2024-10-03,27,9,Felt good!
942,62,Back Day,2025-03-18,61,6,Tough one today.
943,62,Chest Day,2025-03-25,33,8,Tough one today.
944,62,Legs Day,2025-06-22,56,7,Tough one today.
945,62,Legs Day,2025-05-09,59,5,Felt good!
946,62,Back Day,2025-02-08,34,6,Tough one today.
947,62,Biceps Day,2025-05-01,63,5,Tough one today.
948,62,Legs Day,2024-09-08,55,5,Felt good!
949,62,Core Day,2024-09-06,46,9,Felt good!
950,62,Chest Day,2024-11-06,61,6,Felt good!
951,62,Back Day,2024-10-26,61,6,Tough one today.
952,62,Shoulders Day,2025-06-11,63,6,Felt good!
953,62,Back Day,2025-06-19,45,7,Felt good!
954,62,Core Day,2024-09-19,49,6,Felt good!
955,62,Shoulders Day,2024-12-30,48,9,Felt good!
956,62,Back Day,2025-07-22,63,7,Tough one today.
957,63,Back Day,2024-11-20,44,6,Tough one today.
958,63,Biceps Day,2025-04-25,55,4,Felt good!
959,63,Back Day,2024-10-31,34,5,Felt good!
960,63,Biceps Day,2024-09-04,27,7,Felt good!
961,63,Full Body Day,2025-02-06,46,8,Tough one today.
962,63,Legs Day,2025-06-26,44,7,Felt good!
963,63,Core Day,2025-01-12,42,4,Tough one today.
964,63,Triceps Day,2024-09-24,45,9,Felt good!
965,63,Back Day,2025-06-05,39,5,Felt good!
